City_id,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Descrption
696,Great Bend,US,38.3645,-98.7648,70.03,33,1,4.0,clear sky
697,Oktyabrskiy,RU,54.4815,53.471,44.04,91,100,11.05,overcast clouds
698,Mimongo,GA,-1.6195,11.6068,72.63,93,98,1.57,light rain
699,Hammerfest,NO,70.6634,23.6821,36.05,80,75,1.14,broken clouds
700,Raytown,US,39.0086,-94.4636,58.82,72,1,1.01,clear sky
701,Polunochnoye,RU,60.8697,60.4153,18.27,98,87,3.56,overcast clouds
702,Gurupa,BR,-1.405,-51.64,91.02,48,84,3.27,broken clouds
703,Tautira,PF,-17.7333,-149.15,77.02,76,34,15.19,light rain
704,Taoudenni,ML,22.6783,-3.9836,93.67,19,55,2.51,broken clouds
705,Thinadhoo,MV,0.5333,72.9333,83.3,76,68,14.81,broken clouds
706,Boysun,UZ,38.2061,67.1986,49.23,20,32,5.01,scattered clouds
